	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
49	14.84532	3.75325	-3.79115	1.01512	-13.01336	1.78283	-8.39250	2.21970	-4.56890	6.57480	-16.19153	4.94334	37.41193	1.31819	-13.72184	1.55666	1.57298	3.06920	-7.42440	3.75742	8.05484	14.82510	9.78527	-5.12955	-5.41866	-4.22619	-15.65597	-16.12462	-14.33718	-10.57497	-11.92796	-10.52173	-16.40640	-10.80562	-13.53281	-12.03096	-7.70942	35.43879	36.37743	-13.53810	-16.33687	-0.95240	-3.09437	-4.26242	-12.53800	-4.22899	17.90876	15.66885	-4.43457	-3.07144	-11.95469	-12.01827	-6.30692	-7.86285	2.51778	-2.03965	-21.48981	-21.39244	39.21879	38.78794	-13.90009	-14.84222	1.37815	1.80392	-11.41499	-3.47958	16.35421	11.49471	-4.16321	-3.25034	-10.98945	-12.48326	-4.80887	-8.31639	1.91683	-6.86426	-14.39762	-22.67827	39.01598	38.09127	-12.42691	-14.21463	3.34351	3.63991	-9.38256	-2.31450	20.83257	17.20793	-3.46324	-2.22945	-12.89054	-11.19633	-8.89355	-6.46887	1.11495	0.94480	-20.95357	-17.16128	-15.18458	37.15622	38.02430	36.02508	-10.61921	-14.58090	-13.41785	5.73582	-1.49709	2.19961	-13.13956	-6.71819	16.82210	14.34420	-2.46366	-3.85231	-14.05665	-11.43998	-10.05456	-6.58085	-4.99686	-2.10661	-11.21206	-13.89683	36.05111	37.34439	-14.87782	-12.18560	-1.50741	6.25315	-7.17624	-7.01337
50	14.45092	3.79412	-3.41376	1.15424	-12.97184	1.77235	-8.38137	2.23401	-4.71775	6.62334	-16.93852	4.99895	37.14456	1.30455	-13.24973	1.66443	2.20097	3.30992	-6.19279	3.71107	7.59321	14.24554	9.13746	-4.77374	-5.35505	-3.82330	-15.61617	-15.99129	-14.33721	-10.55652	-11.85937	-10.60872	-16.64619	-11.20007	-13.76140	-12.66275	-8.37619	35.29334	36.28114	-13.20760	-16.12892	-0.66286	-2.85634	-2.73123	-11.14592	-2.96311	17.64091	15.29655	-4.18010	-2.48436	-11.84105	-12.07963	-6.25839	-7.80262	2.44493	-2.05471	-22.57541	-21.91247	38.97715	38.46296	-13.52514	-14.42932	2.19629	2.53557	-9.85113	-2.38618	16.04599	11.30182	-3.99565	-2.59782	-10.77335	-12.44909	-4.62964	-8.31033	1.81019	-6.66247	-14.88110	-23.49387	38.85978	37.75571	-12.02977	-13.82031	4.34072	4.36327	-8.32839	-1.02889	20.40503	16.72781	-3.05895	-1.59298	-12.84715	-11.17006	-9.05356	-6.60891	0.85533	0.90402	-21.64036	-18.17626	-16.01110	36.89054	37.62766	35.61921	-10.02103	-14.11533	-12.74106	6.40587	-1.07033	3.00904	-11.72921	-5.36407	16.56319	14.00265	-2.14021	-3.54916	-14.00317	-11.58211	-9.92239	-6.58459	-5.10055	-2.48433	-11.96299	-14.63124	35.80551	37.01716	-14.34766	-11.38090	-1.27843	7.22789	-6.69209	-5.90047
51	14.02104	3.83486	-2.98900	1.27994	-12.90800	1.77899	-8.35686	2.25210	-4.78947	6.66984	-17.55309	5.03376	36.83961	1.26485	-12.73526	1.78266	2.95338	3.58291	-5.14873	3.61119	7.10505	13.62544	8.49481	-4.29566	-5.21699	-3.41300	-15.57186	-15.83720	-14.37593	-10.56012	-11.79001	-10.65470	-16.74835	-11.51681	-13.94668	-13.15021	-8.96213	35.11514	36.19085	-12.85118	-15.86504	-0.26669	-2.58571	-1.34324	-9.66227	-1.93828	17.37434	14.90443	-3.87511	-1.89455	-11.70242	-12.15861	-6.22680	-7.67108	2.45453	-2.03613	-23.55547	-22.22548	38.60225	38.07608	-13.07563	-13.94715	3.11924	3.44191	-8.39336	-1.69835	15.73257	11.05594	-3.72490	-2.02118	-10.53064	-12.35024	-4.44232	-8.23744	1.86098	-6.41838	-15.14595	-24.14119	38.64921	37.41232	-11.49733	-13.38028	5.53465	5.24440	-7.28627	-0.02773	19.92719	16.15307	-2.59872	-0.93635	-12.79429	-11.13149	-9.19205	-6.69491	0.66547	0.85984	-22.15691	-19.12061	-16.66983	36.46820	37.16501	35.20753	-9.40877	-13.64842	-12.03146	7.24865	-0.54263	3.99773	-10.54451	-4.24827	16.29139	13.56717	-1.70084	-3.20168	-13.91461	-11.62079	-9.80287	-6.65317	-5.08080	-2.77779	-12.72370	-15.23256	35.63920	36.70990	-13.84214	-10.54050	-0.95747	8.25311	-6.57712	-4.91659
52	13.57361	3.87603	-2.55537	1.35609	-12.82459	1.80928	-8.30961	2.27455	-4.80853	6.71689	-18.00087	5.05101	36.51982	1.21571	-12.17191	1.91049	3.81124	3.86886	-4.34147	3.47622	6.61469	12.96767	7.88342	-3.75459	-4.97418	-3.06401	-15.51936	-15.68039	-14.45898	-10.58532	-11.71769	-10.65314	-16.75340	-11.75447	-14.11457	-13.45835	-9.43496	34.92576	36.10011	-12.46107	-15.53086	0.24327	-2.29432	-0.19332	-8.16657	-1.18319	17.09179	14.50633	-3.52285	-1.38507	-11.53541	-12.20932	-6.20534	-7.46565	2.53127	-2.01119	-24.38870	-22.28637	38.13829	37.63651	-12.56098	-13.37047	4.14415	4.49314	-7.14363	-1.43311	15.42015	10.75929	-3.37455	-1.58898	-10.25154	-12.17886	-4.24990	-8.08289	2.05483	-6.16836	-15.17116	-24.58365	38.42791	37.08036	-10.81753	-12.88861	6.86265	6.29205	-6.33488	0.57753	19.42585	15.51776	-2.11185	-0.35529	-12.74388	-11.08186	-9.28645	-6.70109	0.51227	0.79280	-22.48255	-19.95152	-17.11914	35.92733	36.66644	34.81597	-8.76911	-13.17685	-11.27739	8.23728	0.08392	5.13376	-9.67797	-3.43019	16.06250	13.06025	-1.19744	-2.78029	-13.82264	-11.58822	-9.68211	-6.77618	-4.98274	-3.00029	-13.48239	-15.65082	35.53921	36.46016	-13.38404	-9.65415	-0.52434	9.25206	-6.62209	-4.14874
53	13.13660	3.91980	-2.15637	1.36531	-12.72642	1.86843	-8.22938	2.30738	-4.79805	6.76950	-18.25668	5.05716	36.22902	1.18300	-11.55421	2.05157	4.73672	4.14082	-3.75560	3.32979	6.15420	12.27849	7.33334	-3.23003	-4.62488	-2.81408	-15.45446	-15.53462	-14.58900	-10.63457	-11.63823	-10.60008	-16.71495	-11.92135	-14.28366	-13.56215	-9.75882	34.76614	36.00997	-12.03808	-15.12932	0.86528	-1.98862	0.67102	-6.77286	-0.64318	16.77824	14.13373	-3.13687	-1.01803	-11.33447	-12.22234	-6.17634	-7.17396	2.65516	-1.99036	-25.02810	-22.07479	37.65958	37.19519	-11.99543	-12.67875	5.26304	5.62963	-6.19373	-1.43963	15.11583	10.42588	-2.98665	-1.32489	-9.93111	-11.93317	-4.04478	-7.84915	2.36247	-5.93337	-14.96226	-24.79037	38.26505	36.79065	-9.97976	-12.32834	8.21383	7.48500	-5.55320	0.78791	18.94336	14.86936	-1.65902	0.06880	-12.68066	-11.01475	-9.32649	-6.61238	0.36907	0.69763	-22.61789	-20.62503	-17.32809	35.34890	36.18640	34.48758	-8.08744	-12.69316	-10.47121	9.32410	0.79828	6.35278	-9.12609	-2.87162	15.94169	12.52850	-0.70470	-2.28978	-13.77363	-11.52240	-9.53971	-6.92747	-4.84320	-3.17600	-14.22778	-15.84820	35.48843	36.32129	-12.97445	-8.72034	0.02438	10.13626	-6.52507	-3.64514
54	12.74330	3.96733	-1.82581	1.31356	-12.62695	1.95811	-8.10426	2.36129	-4.77415	6.83430	-18.31057	5.05923	36.02682	1.19128	-10.88066	2.21043	5.67351	4.36517	-3.31463	3.19133	5.76301	11.57208	6.87742	-2.79782	-4.19271	-2.65706	-15.38373	-15.40722	-14.77878	-10.70875	-11.54568	-10.48261	-16.68838	-12.03497	-14.46063	-13.45445	-9.89873	34.68571	35.93559	-11.58642	-14.67882	1.58355	-1.67075	1.27815	-5.59702	-0.21731	16.42782	13.82820	-2.73979	-0.81334	-11.10425	-12.22406	-6.10660	-6.78210	2.80521	-1.96394	-25.42706	-21.60573	37.25270	36.84911	-11.38172	-11.86987	6.44587	6.77131	-5.58229	-1.45083	14.82437	10.08390	-2.60674	-1.20332	-9.58232	-11.62862	-3.80310	-7.54578	2.74665	-5.71591	-14.55747	-24.74262	38.25402	36.58023	-8.98199	-11.67250	9.43960	8.76289	-4.98151	0.75349	18.53229	14.25990	-1.31449	0.29499	-12.58690	-10.93174	-9.31146	-6.42276	0.22307	0.58519	-22.58523	-21.10026	-17.28406	34.84109	35.79759	34.28033	-7.35742	-12.18989	-9.61618	10.43780	1.58175	7.55671	-8.75519	-2.43954	15.97176	12.03559	-0.27763	-1.77600	-13.80896	-11.45984	-9.36180	-7.07622	-4.68140	-3.33055	-14.94673	-15.81396	35.46060	36.35799	-12.60060	-7.75180	0.68275	10.81709	-6.07754	-3.39137
55	12.42397	4.01641	-1.57236	1.22965	-12.55030	2.07804	-7.92240	2.44627	-4.74244	6.91803	-18.17354	5.06145	35.98143	1.25524	-10.15972	2.38707	6.55112	4.50728	-2.91403	3.07608	5.47856	10.87390	6.54605	-2.50341	-3.71661	-2.55557	-15.33718	-15.30140	-15.05527	-10.79426	-11.43496	-10.27891	-16.71771	-12.11972	-14.63782	-13.15351	-9.82909	34.73661	35.90991	-11.11497	-14.21087	2.36316	-1.33921	1.71764	-4.69866	0.18156	16.05000	13.62146	-2.36060	-0.72957	-10.86469	-12.25113	-5.95288	-6.29112	2.96491	-1.90559	-25.55199	-20.93375	37.00090	36.72831	-10.70412	-10.96866	7.62591	7.82640	-5.24867	-1.23946	14.55102	9.77348	-2.27511	-1.15958	-9.23404	-11.30810	-3.49367	-7.17741	3.17253	-5.50042	-14.02825	-24.44231	38.50116	36.48865	-7.84521	-10.90128	10.38445	10.02837	-4.58198	0.72082	18.24237	13.73731	-1.11931	0.33884	-12.46185	-10.85477	-9.24714	-6.13133	0.07795	0.48124	-22.42818	-21.34568	-17.00068	34.51648	35.57801	34.26280	-6.58745	-11.66218	-8.73250	11.48358	2.40613	8.62172	-8.35559	-1.97877	16.14062	11.64894	0.09009	-1.30511	-13.95296	-11.43191	-9.14880	-7.19590	-4.49979	-3.48237	-15.62029	-15.57521	35.43242	36.64041	-12.24542	-6.78428	1.43714	11.22469	-5.26184	-3.30939
56	12.19557	4.05915	-1.37411	1.15822	-12.52516	2.22574	-7.67543	2.56490	-4.69742	7.02570	-17.87964	5.06363	36.15916	1.38654	-9.41743	2.57184	7.29560	4.54046	-2.46467	2.99338	5.32464	10.22095	6.35411	-2.34536	-3.24069	-2.45469	-15.37037	-15.22055	-15.44622	-10.85781	-11.30190	-9.96990	-16.82558	-12.20239	-14.79265	-12.70638	-9.54358	34.96985	35.98096	-10.64343	-13.76624	3.14995	-0.99158	2.08490	-4.02898	0.59497	15.67155	13.50896	-2.03359	-0.67107	-10.64123	-12.32195	-5.67861	-5.73077	3.12820	-1.78207	-25.39925	-20.14600	36.98194	36.96043	-9.94546	-10.02703	8.69537	8.70196	-5.03044	-0.72699	14.30479	9.53639	-2.02054	-1.11156	-8.92293	-11.04008	-3.09055	-6.73949	3.61630	-5.25733	-13.46926	-23.91854	39.09749	36.56180	-6.63038	-10.01995	10.93463	11.16088	-4.23853	0.90757	18.10400	13.33579	-1.04967	0.27243	-12.32380	-10.82149	-9.14082	-5.74323	-0.04815	0.42110	-22.20769	-21.34679	-16.52199	34.46363	35.59861	34.50138	-5.80897	-11.11323	-7.86211	12.35386	3.23269	9.42214	-7.76282	-1.39822	16.36712	11.42301	0.46627	-0.92674	-14.20163	-11.46647	-8.91173	-7.26498	-4.29173	-3.63729	-16.22044	-15.19615	35.40181	37.23287	-11.89327	-5.88163	2.26495	11.32680	-4.22006	-3.29280
57	12.05339	4.08227	-1.18702	1.14250	-12.57239	2.39440	-7.36174	2.70965	-4.62552	7.15957	-17.48167	5.06246	36.60663	1.59985	-8.70316	2.74256	7.84707	4.45409	-1.92405	2.93842	5.30128	9.65772	6.28474	-2.27946	-2.80769	-2.28489	-15.54668	-15.17708	-15.95136	-10.85716	-11.13872	-9.55365	-17.01018	-12.30695	-14.88966	-12.18420	-9.06323	35.42446	36.20204	-10.20564	-13.38865	3.88053	-0.62899	2.43653	-3.44632	1.02626	15.33193	13.43500	-1.79380	-0.52708	-10.44909	-12.42346	-5.26694	-5.15377	3.30460	-1.56682	-25.00770	-19.34481	37.26539	37.62326	-9.11583	-9.11587	9.52278	9.32072	-4.73359	0.01920	14.09668	9.39836	-1.85066	-0.98160	-8.68314	-10.89840	-2.58082	-6.22178	4.06959	-4.95150	-12.97840	-23.22754	40.08012	36.85317	-5.44626	-9.06640	11.06199	12.04327	-3.81412	1.40837	18.11407	13.06436	-1.02405	0.20420	-12.20417	-10.86041	-8.99713	-5.27823	-0.12933	0.43980	-21.98867	-21.11367	-15.91741	34.72158	35.91328	35.04093	-5.08972	-10.56390	-7.07713	12.95456	4.01533	9.87028	-6.94025	-0.70287	16.52058	11.38262	0.93025	-0.64243	-14.51741	-11.58508	-8.66168	-7.26924	-4.05334	-3.78689	-16.71152	-14.76125	35.37815	38.17055	-11.53322	-5.13211	3.13718	11.14008	-3.16100	-3.25680
58	11.96862	4.07425	-0.96169	1.20249	-12.69091	2.57200	-6.98983	2.86591	-4.51057	7.31885	-17.04063	5.05509	37.33215	1.89791	-8.09029	2.86703	8.17963	4.25949	-1.30364	2.89183	5.37436	9.22768	6.28365	-2.23309	-2.45065	-1.97436	-15.90923	-15.19985	-16.51004	-10.75493	-10.93020	-9.06358	-17.24633	-12.44930	-14.88988	-11.66871	-8.43889	36.11347	36.61803	-9.84928	-13.11735	4.49909	-0.25831	2.78688	-2.80710	1.46064	15.07378	13.30362	-1.66358	-0.21363	-10.28341	-12.51044	-4.72216	-4.61688	3.52050	-1.25264	-24.45830	-18.62559	37.89569	38.70569	-8.27173	-8.31606	9.99652	9.64614	-4.22649	0.85109	13.93516	9.34854	-1.74549	-0.70804	-8.53234	-10.92652	-1.96943	-5.62269	4.53957	-4.55348	-12.63305	-22.44319	41.40685	37.40521	-4.43860	-8.11663	10.83686	12.59948	-3.22379	2.18326	18.22700	12.89830	-0.93901	0.24454	-12.13773	-10.96837	-8.81832	-4.77553	-0.14192	0.56128	-21.82152	-20.68590	-15.26650	35.26738	36.54887	35.88723	-4.54059	-10.05807	-6.48374	13.24194	4.70605	9.95281	-5.97295	0.03282	16.47208	11.51062	1.50884	-0.40413	-14.83358	-11.78848	-8.39972	-7.21464	-3.79304	-3.91104	-17.05738	-14.34791	35.37306	39.43216	-11.16309	-4.63801	4.02236	10.73296	-2.26217	-3.16225
59	11.89397	4.03643	-0.66247	1.32500	-12.84926	2.74196	-6.58188	3.01753	-4.33949	7.49965	-16.61252	5.04192	38.29805	2.25507	-7.66867	2.91063	8.31443	3.99108	-0.65333	2.83797	5.47419	8.95830	6.27222	-2.12573	-2.18101	-1.47824	-16.45380	-15.32681	-16.99490	-10.53012	-10.65686	-8.57872	-17.48819	-12.63372	-14.76635	-11.23359	-7.74556	37.01694	37.25255	-9.62835	-12.98199	4.97374	0.11194	3.12740	-2.04792	1.87930	14.92999	13.01333	-1.63684	0.29915	-10.11973	-12.51052	-4.06966	-4.16597	3.81356	-0.85599	-23.85645	-18.05539	38.87061	40.10146	-7.52350	-7.71708	10.07847	9.70719	-3.49070	1.62111	13.82026	9.32814	-1.65937	-0.25543	-8.46903	-11.09835	-1.27825	-4.97774	5.04403	-4.04944	-12.47101	-21.64069	42.95967	38.22176	-3.76073	-7.28951	10.40498	12.82794	-2.47236	3.10102	18.35729	12.78151	-0.71501	0.46988	-12.15305	-11.10672	-8.60188	-4.28598	-0.07474	0.79253	-21.73055	-20.13114	-14.63897	36.02364	37.49724	37.00172	-4.29800	-9.65589	-6.20689	13.24716	5.26073	9.73783	-5.00542	0.71483	16.15344	11.74501	2.14063	-0.14519	-15.06001	-12.04892	-8.11991	-7.13554	-3.53154	-3.98457	-17.23144	-14.00290	35.40304	40.92988	-10.78986	-4.50361	4.88851	10.22026	-1.60745	-3.00646
60	11.77685	3.98761	-0.28053	1.47600	-12.98898	2.88742	-6.17288	3.15190	-4.10644	7.69507	-16.23715	5.02591	39.42913	2.62230	-7.52863	2.84668	8.31768	3.69897	-0.03445	2.78022	5.51490	8.84302	6.17430	-1.89969	-1.98105	-0.80993	-17.10586	-15.58535	-17.25195	-10.19465	-10.30238	-8.20029	-17.67662	-12.85241	-14.51619	-10.92739	-7.06849	38.08624	38.10051	-9.58888	-13.00274	5.30597	0.48229	3.44450	-1.19919	2.26841	14.90960	12.50174	-1.67245	0.97423	-9.92535	-12.33873	-3.35529	-3.83351	4.22123	-0.41056	-23.30145	-17.65932	40.13117	41.64709	-7.02645	-7.41602	9.83450	9.60136	-2.61361	2.24156	13.73746	9.24135	-1.53142	0.37322	-8.48392	-11.30779	-0.53829	-4.37030	5.60175	-3.44815	-12.48460	-20.87980	44.57199	39.25791	-3.53750	-6.73727	9.94550	12.80876	-1.64562	4.00377	18.40027	12.64449	-0.32821	0.89796	-12.26129	-11.20755	-8.33606	-3.86028	0.06540	1.12486	-21.71520	-19.53351	-14.07908	36.88638	38.71034	38.31083	-4.48263	-9.42266	-6.35537	13.06669	5.65131	9.35029	-4.17096	1.27378	15.58759	11.99060	2.69813	0.19338	-15.09276	-12.31822	-7.82997	-7.08071	-3.29497	-3.98520	-17.22608	-13.73378	35.49332	42.52462	-10.42851	-4.81690	5.70423	9.74352	-1.17810	-2.80351
61	11.57525	3.95565	0.16287	1.61674	-13.03815	2.99998	-5.80317	3.26601	-3.81556	7.89546	-15.93271	5.00912	40.63150	2.94526	-7.74096	2.66583	8.28409	3.43311	0.50583	2.73333	5.42527	8.83117	5.94386	-1.54379	-1.80865	-0.05319	-17.71629	-15.97401	-17.16286	-9.80680	-9.86003	-8.00616	-17.75461	-13.08603	-14.16276	-10.76623	-6.48467	39.25951	39.12762	-9.76056	-13.19369	5.52936	0.87344	3.73094	-0.34910	2.62322	14.99026	11.77674	-1.70345	1.71384	-9.67365	-11.91987	-2.63846	-3.64708	4.76618	0.04099	-22.85685	-17.42070	41.56926	43.17286	-6.94128	-7.50402	9.41685	9.46994	-1.73941	2.70406	13.65629	8.98997	-1.30430	1.13065	-8.56475	-11.42055	0.21820	-3.88234	6.22136	-2.78204	-12.63150	-20.19484	46.07090	40.43133	-3.84247	-6.61499	9.63321	12.67999	-0.86601	4.76850	18.26612	12.43165	0.17928	1.47924	-12.44056	-11.18131	-8.00357	-3.54658	0.25728	1.53793	-21.75868	-18.97351	-13.59971	37.76112	40.09978	39.72001	-5.15693	-9.42002	-6.98814	12.82314	5.88573	8.93553	-3.54042	1.68963	14.87121	12.14524	3.05137	0.65062	-14.83321	-12.53263	-7.57027	-7.09174	-3.11012	-3.89935	-17.05674	-13.51633	35.67688	44.05724	-10.10030	-5.62816	6.43815	9.43966	-0.88898	-2.56833
62	11.27054	3.96155	0.61962	1.71144	-12.92971	3.08588	-5.50934	3.37235	-3.48288	8.08916	-15.69724	4.99030	41.81056	3.17897	-8.33872	2.38477	8.31260	3.22714	0.94954	2.70539	5.17222	8.83772	5.58053	-1.09689	-1.61658	0.65436	-18.09467	-16.44318	-16.68632	-9.46089	-9.34923	-8.02152	-17.68454	-13.30625	-13.75087	-10.73906	-6.04644	40.47409	40.27279	-10.15392	-13.56433	5.69633	1.32979	3.99147	0.40662	2.94689	15.12345	10.91502	-1.65937	2.38900	-9.34948	-11.21967	-1.98428	-3.63034	5.44201	0.44873	-22.53602	-17.29339	43.04777	44.53342	-7.37036	-8.04222	9.00866	9.45842	-1.00530	3.06043	13.53881	8.51501	-0.94827	1.92771	-8.68816	-11.34167	0.96445	-3.53392	6.89411	-2.09896	-12.85625	-19.59522	47.31988	41.64188	-4.68752	-7.03831	9.60326	12.59869	-0.23765	5.34403	17.91276	12.12145	0.71033	2.10913	-12.62360	-10.93810	-7.59578	-3.38957	0.47702	1.99906	-21.83764	-18.50871	-13.18663	38.58600	41.54830	41.12697	-6.30498	-9.69554	-8.10301	12.62084	6.01958	8.62983	-3.10465	1.99142	14.12709	12.13188	3.12030	1.22604	-14.22575	-12.61624	-7.40667	-7.19501	-3.00565	-3.72630	-16.75838	-13.31191	35.98661	45.37844	-9.82942	-6.93636	7.05866	9.41460	-0.64190	-2.30640
